,评论,得分
1764,缺点是一撞就着火,0.089624445
1765,缺点四：充电真是太TM贵了,0.640983378
1766,缺点我觉得只有后排座椅有点短，其他不算缺点,0.501116423
1767,缺点五，不习惯,0.048578779
1768,缺点五，所以电车冬天都不愿意开暖风，因为消耗电很快,0.183307454
1769,缺点五，证明你不懂玩特斯拉,0.259642647
1770,缺点一，贵,0.949951303
1771,缺点一，续航能力有限,0.33372889
1772,缺点一：没钱,0.178224975
1773,缺点一不是忘了放30万的优惠券了吗？,0.640983378
1774,缺点一项就受不了，别说是5项。,0.241657054
1775,缺点优点的没关系，就是没钱,0.241017229
1776,缺点越多的车，关注度越高！越有自以为是的东西，哔哔叭叭,0.916679936
1777,缺点真的是硬凑？全景天窗贴个膜就好了啊,0.017615502
1778,缺点真是不痛不痒,0.640983378
1779,缺点转向灯真难用,0.515011909
1780,确定只是比较硬比较颠？不是拖拉机那种颠？？,0.087486378
1781,确实，开了特斯拉就回不去了,0.197498098
1782,确实，没坐过的坐这个容易吐哈哈,0.476177361
1783,确实不咋地,0.087486378
1784,确实好凭什么你一个现代电车卖30万,0.962044322
1785,确实是的 电车只有两种 特斯拉和其他,0.983937752
1786,确实硬真的...,0.401599847
1787,确实有道理,0.087486378
1788,确实有问题，真的。别要了，把车送我吧,0.600163547
1789,确实晕，我一开始还以为我身体问题,0.660591344
1790,让你一说更纠结了,0.265402882
1791,人家百万跟二十万是一个级别吗,0.087486378
1792,人家花一百多万买辆车，基本上年入都是几十万上百万的，可能会有人心疼，但是绝对不会闹，他们的脸面更值钱,0.052854231
1793,人家没说刹车失灵，喷子，快来喷 站车顶,0.011783646
1794,人家那个基量，事故率比那些杂牌不知道低多少。,0.264774312
1795,人家投资很多钱产车 ，你这啥都不做 这里说哪儿不行这儿不行 ... 我想问你 你为什么不去他们公司 给他们设置一个完美的,0.143524668
1796,人家想卖的越来越便宜，咱们这想越卖越贵,0.087486378
1797,人傻钱多,0.218404674
1798,认同认同,0.087486378
1799,任何东西都有缺点，不喷，只能说是电车中最好的还是特斯拉。同一个赛道还是没有车可以超越。,0.018623802
1800,容易晕车,0.171758872
1801,容易着火，车没了,0.178406136
1802,如果把极氪001作为竞品怎么样,0.219755544
1803,如果降到19万，今年准备买个model3跑滴滴。,0.094294481
1804,如果没记错的话，好像国企单位不允许特斯拉进入，怕有摄像头偷拍,0.068141908
1805,如果旁边是悬崖。它为了避开另一侧的车。你会体验开飞机的感觉。这是特斯拉免费服务,0.90888197
1806,如果前面有一个小朋友冲过来摔倒在你前方，此时刹车肯定来不及，你必须变道以保证不碾压小朋友，但特斯拉判断旁边有车，抢夺你的方向盘，碾压小朋友，你这辈子会不会活在自责之中，后悔为何买了特斯拉呢？,0.087486378
1807,如果实惠,0.087486378
1808,如果是烧油的，我有想法,0.087486378
1809,如果特斯拉能降到19万，下面的比亚迪长安日子还能降价将就过，其他的有一个算一个电车都得没法生存。,0.951628549
1810,如果我买不起，我也呸，但是我有一辆,0.175305863
1811,如果以后必须开电动车，我就只买特斯拉,0.301892479
1812,如果用值得来起头的话，你就输了,0.087486378
1813,如果遇到需要加塞抢道才能躲避的情况 方向盘被抢不就凉凉了,0.043250506
1814,如果在东北，想开车，拉手冻得扣一天,0.056307982
1815,如果真的 调到20w 以内真的可以 考虑了,0.185195492
1816,如视频所示，明明后排坐垫快到腘窝了，却说承托只有一半,0.289681557
1817,如要暴力驾驶新能源很容易坏，坏率高达百分之九十多。,0.368722654
1818,软件可以提升，但是特斯拉的硬件技术是其他企业比不了的,0.611286668
1819,锐龙处理器会影响续航吗？,0.399979191
1820,赛车手都开不了,0.640983378
1821,赛车手多驾驭不了，还是算了吧,0.018623802
1822,赛车手林志颖都开不好你能开好,0.029948074
1823,赛车手是不是被迫抢了方向盘所以撞上去了？,0.299417934
1824,三过家门而不入 只因刹车踩不住,0.329320977
1825,三过家门而不入，只是因为刹不住,0.18517094
1826,三十多万，塑料感这么强的，不过后背掀背打开应该不漏水了,0.031343826
1827,三十多万买这玩意？根本不值,0.067484527
1828,三十万出头的时候我沉默了，不值,0.334265926
1829,三十万不值,0.180377087
1830,丧葬一条龙,0.473767218
1831,刹不住案例破千没？,0.04453008
1832,刹不住车,0.080267068
1833,刹不住的车直接0分,0.055199636
1834,刹车不刹的时候也挺吓人我都让路,0.052390088
1835,刹车不失灵了？,0.152585419
1836,刹车疙瘩疙瘩响，售后说都这问题，加垫片也只能缓解,0.000620955
1837,刹车好不好？,0.087486378
1838,刹车好用吗,0.087486378
1839,刹车介绍一下,0.087486378
1840,刹车呢,0.015
1841,刹车呢？,0.015
1842,刹车如果可能会失灵，不知谁可接受,0.080922104
1843,刹车刹不住。,0.085469119
1844,刹车刹不住啊,0.085469119
1845,刹车失灵,0.152585419
1846,刹车失灵,0.152585419
1847,刹车失灵,0.152585419
1848,刹车失灵？,0.152585419
1849,刹车失灵是个好题目 考考你们的认知 能把火箭送上太空的公司造不好一个汽车刹车？ 醒醒吧,0.125498831
1850,刹车失灵是用了踏板模式。自己的踩得怎么可能会那么多都是失灵,0.012189783
1851,刹车失灵说因为单踏板，油车开习惯了的根本适应不来,0.034549745
1852,刹车失灵忘记了吗？,0.239013686
1853,刹车失灵我是不会忘的,0.165182786
1854,刹车失灵怎么办,0.152585419
1855,刹车太差,0.064936057
1856,刹车特灵的叙利亚风格待s啦,0.087486378
1857,刹车修好没有？,0.280642751
1858,刹车怎么样说说嘛,0.249515889
1859,刹车制动强大,0.087486378
1860,刹得住车吗？,0.331755887
1861,刹得住吗,0.371273172
1862,刹得住吗？还断轴吗？黑屏死机自燃还有吗？怕怕,0.368722654
1863,啥叫女孩阿哥，我一大老爷们，太晒了也受不了，但是真好看阿,0.087486378
1864,啥时候15万一辆,0.425754602
1865,啥时候上空气悬架……,0.949951303
1866,晒,0.087486378
1867,晒头顶真的是接受不了,0.087486378
1868,上百万蓝牌的都是魔豆S和X能一样吗你拿来跟魔豆y和3来比真无语了便宜但是要命，爱买就买,0.093194319
1869,上百万买特斯拉的人会缺钱吗？早买早享受，聪明人都懂,0.443524561
1870,上次我在路边看到一个小孩子准备上亲戚的车然后就是这种门把手弄半天弄不开。,0.002222941
1871,上次咨询的说给6毛钱，不知道是不是被介绍人扣的太多了，毕竟组织一次这样的词语也不容易,0.158552328
1872,上个月刚入，在深圳开真的是晒死人了,0.16138267
1873,上坡不跟汉兰达，下坡不超特斯拉,0.017676725
1874,上西天专用车,0.183723396
1875,少说了一点，贵,0.248090466
1876,谁家车不失灵，只是你们不知道，而且特斯拉的事故貌似是大多车主拿辅助驾驶当自动驾驶,0.041180768
1877,谁买谁知道，太香了！我有3辆车，路虎，艾力绅，A3，买了这辆后，其他车都不开了,0.045696133
1878,身体是诚实的,0.087486378
1879,深圳长续Y黑色20寸，237，已订购40天，买了其他车，名额转让收回定金，无其他费用。有需要私我。,0.018671365
1880,什么3A大作。,0.087486378
1881,什么叫做只有350kw,0.015
1882,什么人也配说车了,0.326492247
1883,什么时候可以买电车？等东风快递换装电车的时候，我就换电车,0.991649546
1884,什么时候配空气悬架,0.048578779
1885,什么事都蹭两句,0.402215664
1886,什么是动能回收？,0.127122948
1887,升级最新版本后，动能回收减弱。,0.087486378
1888,生命只有一次，珍惜吧！！,0.985037793
1889,生命至上，安全第一。我相信裤衩车绝对有问题，南京车主那么冷静沉稳的把车停下来，我有一百个理由相信他，生命是自己的，裤衩车主们醒醒吧！,0.199992966
1890,省钱不省命神器,0.294380932
1891,省油不省钱,0.316657955
1892,剩座这样的车不舒服，太累了。,0.087486378
1893,失控么？,0.017615502
1894,十分感谢敢为天下先的特斯拉车主，冒着生命危险给特斯拉跑数据。十年后，我们开着安全的特斯拉到处跑。他们可能已经壮烈牺牲了。他们是我们的恩人，我们要感谢所有的特斯拉车主！爱你们哟,0.995973409
1895,十几万搞特斯拉吧,0.224397754
1896,十辆特斯拉给莓果凑够1发导弹，直接给这十位车主来一发,0.158264836
1897,十五万肯定买,0.442996524
1898,时不时踩一脚3.5秒的提速，打死也不信你百公里15度电。,0.011751582
1899,时光没让林志颖变脸，特斯拉做到了,0.087486378
1900,时间都改变不了林志颖的容颜，特斯拉居然做到了，心疼,0.087486378
1901,时速最高别超过120啥问题都不用担心,0.368722654
1902,实车不太好看啊,0.353800706
1903,实车看着好窄,0.426224267
1904,实话,0.2
1905,实话实说,0.384615385
1906,实话实说，骂归骂，20 w买电车，我也选特斯拉,0.017615502
1907,实际续航低于450的，真不敢买，焦虑太严重。等等再说，老油车目前成本也很低,0.013727456
1908,实际续航你怎么不说？,0.087486378
1909,实事求是的分享！,0.087486378
1910,实现火箭回收技术的企业在新闻里却是刹车失灵,0.095236944
1911,使用便利和线性加速真是我最爱的两点 加上外形是我的菜 其他的小问题可以全部忽略 特斯拉yyds,0.986933697
1912,始祖鸟真暖和.,0.407281815
1913,世界上有十全十美的事吗？,0.087486378
1914,世界上只有两种电动车，一种叫特斯拉，一种叫其他。,0.599417934
1915,世界上最遥远的距离就是我在比亚迪门口，你在我面前问我经济实惠能不能做到，我说这根本不是问题，你缺还在质疑我，滴滴我后台，带你试驾感受一下经济与实惠,0.988873047
1916,事实证明不能把自己的生命交给特斯拉，毕竟生命只有一次,0.985435923
1917,试驾隔音烂的一匹，这价格真心接受不了。,0.639477346
1918,试驾就把自己开晕车了习惯性遇到红灯松油门慢慢淌过去，特斯拉不行，离红绿灯还要2.3辆车的距离就停了。把自己开笑死了,0.00289586
1919,试驾以后就中毒了，不过轮毂容易蹭、顶棚很晒也是真的,0.271590677
1920,试驾以后决定不买,0.458255112
1921,试了吗，能跑进3.9吗？,0.179475395
1922,试试10年左右的科鲁兹，更颠。运动型车就不要谈舒服了,0.964596319
1923,视频博主很简单只要你给他塞了票子，什么东西都能买,0.054869763
1924,是啊，这车多高级呀。全天24小时监视你。你以为是你买的车。但是只有使用权。说不让你用就不让你用。,0.01790554
1925,是啊太硬了，我刚从A4换到特斯拉的几天颠的我恶心,0.012037805
1926,是避震弹簧硬 牺牲操控可以换一个软的咯,0.0867648
1927,是不是刹车失灵的那个特斯拉,0.078757446
1928,是中国人就支持国产车，特斯拉死人车千万不要购买,0.732176739
1929,适合的人买吧，反正没一点适合我的,0.223784928
1930,适合你,0.087486378
1931,收电太快 刹车踏板就是摆设 我确实很不喜欢,0.161191241
1932,收钱了么？,0.08842331
1933,手把最难熬,0.394067928
1934,手表好看，介绍一下是什么牌子,0.457334012
1935,手拨车和标准模式随意开 根本不影响,0.54966945
1936,手机才8000一台，车30几万一台,0.252800637
1937,手机还真没死过机,0.210505664
1938,手开了十年车啥事没有，一开特斯拉，就救了自己十多次，意外来的真合适啊。,0.087486378
1939,手握着方向盘 特斯拉感应不到,0.359941793
1940,手艺潮，赖床过减速带是要技术的,0.622635314
1941,受不了它一撞就起火,0.087486378
1942,受不了特斯拉动不动就收命,0.157573792
1943,受不了无法取消动能回收,0.008786251
1944,售后差千万不要买,0.073345791
1945,舒不舒服只要省油钱就行了,0.087486378
1946,舒适性太差了,0.466314679
1947,刷到就可以开到,0.099759097
1948,刷到这些证明以后开,0.081021687
1949,双层玻璃不是没用么,0.193995843
1950,说白的，只有缺点，没有优点,0.556952276
1951,说白了，有钱爱玩可以试试。,0.939114081
1952,说出来对大家有好处,0.314566369
1953,说得好,0.087486378
1954,说得好 刹车好不,0.015
1955,说得很好，我买宝马,0.349591419
1956,说得很好，我买沃尔沃s90,0.326103171
1957,说得没毛病，不吹不黑。,0.129335844
1958,说得太夸张了，自己感受一下，特斯拉挺好的,0.087486378
1959,说的不错，我买蔚来,0.087486378
1960,说的槽点大多能后期改造弥补，而核心三电最好却是无法改变的事实。希望国产努力加油，不要总是做花里胡哨的表面功夫忽悠国人。,0.599417934
1961,说的都是实实在在的，我哥那y坐的，我感觉像坐钢板上,0.90888197
1962,说的非常对，,0.390414464
1963,说的好 刹车好使嘛,0.069039654
1964,说的很好，可我还是买了沃尔沃,0.349591419
1965,说的很好，所以可以上个眼镜链接吗,0.164561921
1966,说的很好，我买别克,0.349591419
1967,说的很好，我买的奥迪,0.087486378
1968,说的很好，这炸弹挺智能,0.087486378
1969,说的就是那些在商场卖车没有四儿子店的,0.087486378
1970,说的什么玩意？没点技术含量、,0.004610454
1971,说的太多了，不怕人说你是舔狗？,0.159619998
1972,说的太好了，我不买,0.325847928
1973,说的挺好,0.087486378
1974,说点啥好呢？好听的？不想说。只能说不喜欢美国货！,0.042873007
1975,说够了吗？反正我不买,0.015
1976,说好的人！烧香吧！！！！@愿你安好！！！！,0.087486378
1977,说后排座椅短请看看小鹏p5,0.502530241
1978,说了一点没错,0.224132236
1979,说明你根本不懂电车,0.955985393
1980,说缺点避重就轻，真有你的呀，你直接说大家买就完了呗,0.184310754
1981,说缺点小心收律师函,0.223462857
1982,说实话 比亚迪汉真香,0.087486378
1983,说实话 起步的确很快,0.087486378
1984,说实话，车型真丑,0.243698847
1985,说实话，对于上下班代步车的人，谈什么百公里加速都是白扯,0.040600636
1986,说实话，你说的缺点真的…那是缺点吗,0.317317371
1987,说实话，说特斯拉快的，你们有几个是p版本，如果不是，普通版7秒狗屁不是。没有黑的意思，只是说个个人想法,0.087486378
1988,说实话，特斯拉的车给我的感觉，看着质量不是太好，,0.017615502
1989,说实话，我对这个品牌一点不感冒,0.54966945
1990,说实话，我觉得多去说说小鹏极氪吧,0.062172972
1991,说实话，我觉得刹车问题都是国内一些人故意黑的，毕竟全世界只有中国爆出刹车问题。退一万步来讲，即使之前有刹车问题，现在的刹车肯定比普通车更安全，毕竟刹车并不需要什么技术。,0.087486378
1992,说实话，我也遇到过，就挺无语，当时我不知道有这个功能，我想变道，感觉方向盘硬往回拉的感觉，坚持了几下扭不动还往回弹，心想快算了，不变了可能开的快的时候就感觉比较明显,0.009433348
1993,说实话，这个夏天小Y的全景天窗是真的热，至于晕车调到舒适模式基本可以缓解.,0.90888197
1994,说实话。就充电来说 除非能5分钟充满 不然绝对不考虑。人太懒没办法,0.041480556
1995,说实话美国人坐这车会觉得小吗？,0.087486378
1996,说实话如果真的降到19万 我可能真的会后悔买早了,0.056069754
1997,说说火箭公司怎么就向天宫一号去了。,0.115685673
1998,说悬挂 比我21款3系软一些 说座椅我也觉得挺好的 我每次开都想睡觉（可能是自己疲惫） 3系就不会 我觉得Y各方面都很好 除了里程只有435差一些 使用感非常好,0.072369682
1999,说悬挂硬的都是外行 ，偏重操控的悬挂都硬。,0.001259954
2000,说真的开车要技术，有技术不用和没技术靠电脑是两回事,0.108295062
2001,私家车一年开4万公里也是人才,0.087486378
2002,死机的时候控制雨刮比较困难，暴雨上高速时候遇到过一次死机。吓死了,0.54966945
2003,死机了，雨刮呢？,0.54966945
2004,四十多万的时候我依旧骂他,0.354391921
2005,四万公里了还在用临牌啊,0.087486378
2006,松电门车子刹车没踩刹车刹车灯会亮吗,0.002347143
2007,松油门如急刹,0.38249421
2008,送都不要！你看黑龙江有地方冲电吗？冲电五小时待机五分钟,0.791363437
2009,送给我都不要,0.087486378
2010,送我一辆,0.396911578
2011,速度最快性价比最高的电车没有之一,0.999417054
2012,塑料件,0.233222382
2013,算了，我没有大拇指,0.087486378
2014,算了，我怕我修不起,0.216252524
2015,算起来也不省呀,0.087486378
2016,虽然你们一直吐槽特斯拉,0.473767218
2017,虽然我也喷特斯拉 但是十几万的话我也买 当然了要是比亚迪汉十几万我肯定选汉,0.12803877
2018,随便你们怎么说？我就买特斯拉,0.164468796
2019,岁月不能改变林志颖的容貌，但特斯拉可以,0.087486378
2020,岁月没带走林志颖的容颜，特斯拉办到了,0.302282738
2021,所以，是林志颖抢了特斯拉的方向盘还是特斯拉抢了林志颖的方向盘,0.359941793
2022,所以变色是假的吗,0.473767218
2023,所以不能加塞，特斯拉有利于提升司机素质,0.017615502
2024,所以不制动是觉得我对这个世界毫无意义，就算如此我还是选择它,0.087486378
2025,所以电子后视镜合法了就没有盲区了，装三个摄像头哪个位置都看的到,0.301786649
2026,所以还是应该买油车嘛,0.017615502
2027,所以开特斯拉强行加塞，会被它拉回来吗？,0.131685108
2028,所以林志颖怎么撞了,0.087486378
2029,所以是特斯拉抢了林志颖的方向盘？,0.359941793
2030,所以是特斯拉在开林志颖,0.087486378
2031,所以我选理想one很舒服，尤其带孩子,0.698079782
2032,所以我选择了蔚来,0.087486378
2033,所以遇到特斯拉加塞我可以选择硬刚是不是?,0.380505628
2034,所以再也不能插队了？？？,0.200159579
2035,所有的缺点都不是缺点，懂,0.562924088
2036,所有的特斯拉事故都是因为你们不会开，作为新科技产物，只服务于能顺应科技的人，不是你拿回去就一顿胡乱来开，你有认真了解过这个车的各种功能和特性吗？？！？,0.017615502
2037,所有的优点没有一个是刚需，反而缺点一个都不能忍,0.032159158
2038,所有都不是问题，就是没钱,0.54966945
2039,所有缺点在优点面前都不是缺点 唯一不买它的缺点就是很多地方不让它停,0.28017589
2040,他不會開門缺點,0.008680841
2041,他不是想让车越来越便宜，是因为现在国产电动车越来越好，他想挤死国内厂商,0.593388518
2042,他的电池不是宁德时代嘛,0.018623802
2043,他的理念可不是做便宜的车，他是没办法了才降价的,0.54966945
2044,他的缺點還有喜歡自燃,0.466534742
2045,他敢19吗 那会大家可就不是口头支持了哈哈哈,0.844587333
2046,他还没降价前 我就说我买车直接电车特斯拉 结果他一直降 那我先家里的油车开着等他降更多,0.017615502
2047,他们是冲价格去的,0.566450567
2048,他们说特死拉是台活棺材,0.192371035
2049,他能主动帮你给加速，,0.087486378
2050,他是老美的数据收集器,0.446596493
2051,它的特点是刹不住优点是自动加速黑屏,0.027135804
2052,它会不会突然变形金刚变身啊,0.087486378
2053,它是为了销量才便宜,0.202199196
2054,它为什么便宜，因为他用一体成型，以往车子出了问题，换个配件就行 现在车子动不动就要换整个底盘。车价是降低了，维修费成倍增加，甚至保费都翻倍。这就很尴尬,0.000242566
2055,踏马我哥优点缺点全部安排了,0.640983378
2056,胎压2.7舒服多了,0.780684986
2057,胎压为什么打到3.0？,0.366670461
2058,太丑留着一个原因一直没买,0.058827318
2059,太搞笑了,0.235775096
2060,太贵了,0.307178608
2061,太贵了。说实话吧,0.229460935
2062,太恐怖了,0.163630552
2063,太喜欢了，准备入手,0.087486378
2064,太香了，就是贵,0.425167317
2065,太硬了，昨天晚上开了一下,0.082814531
2066,太真实了,0.087486378
2067,太值得买了,0.087486378
2068,太值得买了谁开谁知道,0.408449688
2069,太值得买了谁开谁知道,0.408449688
2070,淘宝裤子同款,0.087486378
2071,特NB，今天中午追了个公交车，当时心都凉了……下车看看没啥事牌子弯了，公交车屁股轻凹陷,0.087486378
2072,特S拉，这车子，别说林志颖，就是，林正英开，都要一手扶方向盘，一手摇铃铛！,0.243220481
2073,特S拉，这车子，别说林志颖，就是，林正英开，都要一手扶方向盘，一手摇铃铛！,0.243220481
2074,特别好[灵光一闪],0.172267641
2075,特别让人晕车，甚至驾驶员都晕。这个缺点基本没人敢说。,0.003595881
2076,特不要xx，开了以后，特后悔。,0.1871002
2077,特屎拉,0.087486378
2078,特屎拉马斯克怎说立场也是亲美、亲鸟而非亲我的了。当然， SpaceX 与美国军方合作共同开发军民两用卫星，关系殊不简单,0.087486378
2079,特斯拉,0.015
2080,特斯拉,0.015
2081,特斯拉 行驶质感不行,0.087486378
2082,特斯拉，不，我选比亚迪,0.087486378
2083,特斯拉，大多数都是女的开的吧，我见的大多数都是女的开,0.258457167
2084,特斯拉，夺命连环杀不买特斯拉安全一大家，拥有特斯拉，有钱没命花,0.400748249
2085,特斯拉，将是历史以来唯一一家因为事故频发导致大众排斥直至倒闭的一家企业,0.872322776
2086,特斯拉，看了都摇头,0.389613452
2087,特斯拉，目前给国人第一感觉就是刹车失灵！第二个是着火！都是要命的,0.013398856
2088,特斯拉，特会骗。,0.07383842
2089,特斯拉，唯一选择,0.087486378
2090,特斯拉: 起步我最浪 停车全靠撞 棺材丁行走的棺材,0.209995267
2091,特斯拉：不接受任何建议,0.054869763
2092,特斯拉：刹什么车，不准刹车,0.169779562
2093,特斯拉：谁教你这么开车的,0.447678459
2094,特斯拉：小样跟我斗,0.087486378
2095,特斯拉？就是那个刹车失灵的哪个是吗？,0.139494715
2096,特斯拉19.19听说今年真要出来了。特斯拉19.9出来国内电动车直接原地g,0.601122171
2097,特斯拉m3标续的缓行模式怎么样?也是强单踏板模式，求指教。,0.54966945
2098,特斯拉y19万我就买,0.087486378
2099,特斯拉yyds,0.473767218
2100,特斯拉Y标续东莞订单不想要了，8月月底提车！,0.173387223
2101,特斯拉啊 闪烁其辞就是撒谎,0.087486378
2102,特斯拉把大货车撞翻是啥时候的事啊？司机没事吧？,0.90888197
2103,特斯拉便宜不是因为他的什么屁造车理念，而是因为卖不动了接不到订单，上海超级工厂都停工了，只好通过降价保销量。在国产电车崛起之前，市场被特斯拉把控，卖的自然高，但在去年电车领域被高端国产车的大力冲击，大家有的选的情况下“高价毛坯房”自然就没人要了，特斯拉只是回到自己该有的市场价位。你要不懂车就别瞎带节奏，挣点流量不容易,0.996655807
2104,特斯拉便宜只是因为别人生产线做的好，成本低。但是国内做电车真的是不赚钱的，总归还是技术方面的问题。,0.963197156
2105,特斯拉别的不说，什么时候能让国产车企的员工福利也卷起来,0.371723478
2106,特斯拉别名“他死拉”，特斯拉车标“T”像极了棺材钉， 一般人真扛不住,0.001347919
2107,特斯拉不错？2死3伤……,0.087486378
2108,特斯拉不打广告，不做公关。销量还这么好。这为什么呢？人最可怕的不是无知，而是缺乏独立思考的能力。你所看到的永远是别人想让你看到的,0.92315009
2109,特斯拉不降价大家都选比亚迪了,0.54966945
2110,特斯拉不是你想开就能开的 别说林志颖，就是林正英来了也要一手扶方向盘  一手摇铃铛,0.527899091
2111,特斯拉不是你想开就能开的 别说林志颖，就是林正英来了也要一手扶方向盘 一手摇铃铛,0.527899091
2112,特斯拉不是你想开就能开的 别说林志颖，就是林正英来了也要一手扶方向盘 一手摇铃铛,0.527899091
2113,特斯拉不是挺好的吗 把价格打下来了。,0.74874842
2114,特斯拉不是有冲美国的电吗,0.087486378
2115,特斯拉不要挑战我的底线,0.087486378
2116,特斯拉才是良心企业,0.422545143
2117,特斯拉操控好，上路快，没痛苦,0.087486378
2118,特斯拉操控好，上路快，没痛苦,0.087486378
2119,特斯拉产品专家到此打卡，支持全国购车,0.087486378
2120,特斯拉车太燃了,0.416665677
2121,特斯拉车真的很好，节能，环保,0.189136304
2122,特斯拉车主失控也不敢说特斯拉失控。因为特斯拉会告车主损坏企业形象，500万起步所以特斯拉很特斯拉！特斯拉车主也恨特斯拉但特斯拉车主干不过特斯拉，所以瑟瑟发抖的特斯拉车主们只能一头往里扎，特斯拉好，特斯拉棒，特斯拉是他们的小心肝,0.054869763
2123,特斯拉成本降到了百分之50多。肯定要降价，但是质量么，呵呵,0.54966945
2124,特斯拉出来一段时间了，你说的东西都是千篇一律的，有新的吗,0.087486378
2125,特斯拉出了很多问题，林志颖的还燃烧起来了,0.70938815
2126,特斯拉出事 特斯拉又出事了,0.421874598
2127,特斯拉出事一定报道，国产品牌出事，某电动车品牌特斯拉咋就不能花钱做做公关呢，你看人家一直涨价,0.359941793
2128,特斯拉吹命符谁买谁知道,0.236827814
2129,特斯拉从来不会主动和谁比，因为根本看不上，就像宝马看吉利。只有国内某些人不停酸。,0.087486378
2130,特斯拉从来没有给出单踏板这一定义，官方也不认可单踏板模式这一说法,0.567509308
2131,特斯拉单踏板太特殊了，遇到紧急情况搞错，人就没了,0.025181484
2132,特斯拉地下停车场信号差怎么解决的办法,0.004778972
2133,特斯拉的j是什么意思,0.015
2134,特斯拉的车道保持用让我有种被抢方向盘的感觉，还有雨刷器打开也得点屏幕,0.190716427
2135,特斯拉的导航真不好用，在高速公路上行驶，老把你导向超充站去充电，导到超充站都是要下高速，绕道跑很远的路，怎么就不能设置一个在服务区充电的选项呢？,0.017007866
2136,特斯拉的工作人员介绍过的，他们的车有两个芯片简称两个大脑，一个控制多媒体，一个控制驾驶 大家只要理解电车只有特斯拉和其他电车就好了,0.998780811
2137,特斯拉的还算温柔的。同事被奔驰的胳膊拽脱臼了。。就是加速硬变道加塞。他觉得他行，车觉得他不行,0.435785909
2138,特斯拉的名字就很不一般 连林志颖嘟把握不住它,0.087486378
2139,特斯拉的外观真的很漂亮，但悬挂硬得一逼，内饰丑，特别是前面空空的没有仪表盘，这个最恶心了。,0.165288245
2140,特斯拉的问题不在这些，有严重的安全问题，1隐私，可以拍摄录音车内外环境和人的行为并传回。2车辆控制，随时人为或机器夺取驾驶者的操控，可谓不定时炸弹。3爆燃危险，且车门存在无法打开情况。林志颖其实比你帅,0.368722654
2141,特斯拉的影像有时候挺吓人的，旁边明明没有人，屏幕出现人影，白天也就算了，大晚上吓死,0.053148167
2142,特斯拉的主动转向把林志颖给撞了？,0.087486378
2143,特斯拉的最大问题是间谍系统，其他都是小问题,0.54966945
2144,特斯拉的最新电池能提升一百公里 最新车体铸造技术费下降五分之一 降低成本 降低费用迟早的事,0.203773772
2145,特斯拉电车之王,0.98874959
2146,特斯拉电动汽车里的典范,0.437494418
2147,特斯拉掉到20以内就是降维打击啊,0.129085113
2148,特斯拉订单转让，蓝色毛豆三。273900车价。11月份提车,0.839692529
2149,特斯拉订单转让，蓝色毛豆三。273900车价。11月份提车,0.839692529
2150,特斯拉都不敢恭维……,0.090841311
2151,特斯拉都多久没更新了。,0.080391999
2152,特斯拉都是有自己的想法的，高兴的时候会来找你，不高兴带你去河里游泳，带你去飙车或者送你去天堂，天才之旅它和你,0.087486378
2153,特斯拉都知道100w一台 开出去有面子,0.329840914
2154,特斯拉多少钱都不要，刹车失灵谁还敢买,0.036592992
2155,特斯拉法务部已经盯上你了,0.087486378
2156,特斯拉非常好！我绝对买买沃尔沃,0.087486378
2157,特斯拉负10分,0.064325985
2158,特斯拉改装件请找我！,0.04588192
2159,特斯拉给狗狗都不买,0.087486378
2160,特斯拉关门声音难听得去了，不知道怎么认为特斯拉是豪车的,0.121108071
2161,特斯拉好处不用洗车，放街上，吃顿饭，车自己就干净了。,0.183182173
2162,特斯拉好好改进下做工吧，那内饰做工，无力吐槽,0.941302547
2163,特斯拉好牛逼那么牛逼你说什么中国话,0.087486378
2164,特斯拉和苹果一样领导的是行业,0.839023594
2165,特斯拉后排交给我升级,0.53928603
2166,特斯拉会赔钱给林志颖吗？,0.087486378
2167,特斯拉基本只有不懂得才叫着啥刹车失灵什么的，其实无非就是操作不当，单踏板模式开了不会用，自己操作不当,0.012441574
2168,特斯拉降价，蔚来:我不降，并且抵制特斯拉降价,0.074151175
2169,特斯拉降价，我感觉大部分电车也得降价，希望能跟小米一样，把电车价钱打下来,0.998369833
2170,特斯拉降价：车价太贵不利于国产车企奋斗,0.929143121
2171,特斯拉降价成这样还能有利润，可想而知国产电车利润有多可怕,0.017615502
2172,特斯拉降价是因为没订单,0.070839873
2173,特斯拉就不是阳间的玩意,0.108401391
2174,特斯拉就不值钱啊，18万差不多,0.122748261
2175,特斯拉就跟苹果一样,0.735641678
2176,特斯拉就和苹果一样每时每刻都有人喷，但销量好的一B,0.038376369
2177,特斯拉没多厉害,0.199571285
2178,特斯拉就是帮星链交钱,0.138992287
2179,特斯拉就是不行,0.241938315
2180,特斯拉就是地面星链，不接受反驳,0.531047155
2181,特斯拉就是这样棒，比德系好,0.087486378
2182,特斯拉就是坐在电瓶上开电机,0.196642828
2183,特斯拉就算了……开了2个月果断卖掉了换比亚迪，永远不要再和我提特斯拉！！！,0.020171305
2184,特斯拉绝对是好车、神车！安全绝对超一流，杠杠滴！刹车更是天下第一，只是偶尔刹不住，自动加速上天堂！,0.087486378
2185,特斯拉看表面车挺漂亮，但缺点太多，除了缺点就都是有点了,0.018623802
